MAKE,year,selling_price,engine cc,Mileage
JAGUAR ,2017,3200000,1999,19.33
TATA,2015,503000,2179,14.1
VOLVO ,2019,3800000,1969,18
TOYOTA ,2016,2000000,2494,19.16
MARUTI ,2013,225000,998,21.79
MARUTI ,2018,740000,1248,27.39
HONDA ,2016,550000,1199,18.2
TOYOTA ,2013,750000,2494,12.99
MARUTI ,2019,650000,1197,22
TOYOTA ,2017,625000,1496,16.78
MARUTI ,2018,600000,1197,22
HYUNDAI,2017,450000,1186,24
BMW ,2019,5400000,1995,16.78
BMW ,2019,5500000,1995,16.78
HONDA ,2019,779000,1199,19
SKODA ,2016,645000,1598,14.3
VOLVO ,2018,2475000,1984,16.8
MARUTI ,2017,475000,998,20.51
MARUTI ,2015,400000,998,20.51
FIAT,2011,300000,1248,20.3
MAHINDRA ,2011,400000,2179,13.5
MARUTI ,2009,235000,1061,17.3
MARUTI ,2015,350000,998,20.51
MARUTI ,2017,625000,1248,28.4
MAHINDRA ,2014,525000,2179,15.1
TATA,2018,550000,1199,20.3
MAHINDRA ,2015,550000,2523,15.96
HONDA ,2006,200000,1497,17.7
MAHINDRA ,2011,350000,2489,13
HONDA ,2006,220000,1497,17.7
HYUNDAI,2016,412000,1197,18.9
MARUTI ,2009,126000,1061,18.9
MARUTI ,2013,430000,1248,23.4
MARUTI ,2009,130000,998,19
TATA,2017,350000,1199,23.84
MARUTI ,2011,220000,796,19.7
MAHINDRA ,2011,380000,2523,13.6
FORD,2010,200000,1399,20
TOYOTA ,2015,2000000,2982,12.55
FORD,2015,610000,1498,22.77
BMW ,2016,2500000,1998,15.71
MARUTI ,2017,620000,1248,26.59
MARUTI ,2013,150000,796,14.7
DATSUN ,2018,450000,1198,20.62
HYUNDAI,2017,1150000,1582,19.67
MAHINDRA ,2018,500000,1198,18.15
MARUTI ,2011,246000,998,18.9
MARUTI ,2008,65000,796,16.1
FORD,2016,725000,1498,21.7
HYUNDAI,2014,736000,1582,22.32
MARUTI ,2018,700000,1248,28.4
CHEVROLET ,2011,150000,995,18
MARUTI ,2010,180000,796,19.7
TOYOTA ,2014,409999,1364,23.59
MAHINDRA ,2013,550000,2523,15.96
MARUTI ,2004,50000,796,16.1
MARUTI ,2006,80000,1527,20.8
MARUTI ,2005,110000,796,19.7
HONDA ,2006,180000,1497,17.7
MARUTI ,2017,605000,1248,28.4
MARUTI ,2017,800000,1248,24.52
HYUNDAI,2011,350000,1396,23
HYUNDAI,2012,300000,1197,18.5
HYUNDAI,2008,160000,1599,13.9
FORD,2011,225000,1399,20
AUDI,2009,1025000,2967,12.07
TATA,2017,1300000,2179,17.6
VOLKSWAGEN,2018,560000,1498,21.66
MARUTI ,2017,650000,1248,24.3
MAHINDRA ,2018,1150000,2179,15.1
MARUTI ,2016,480000,1197,21.4
FORD,2019,960000,1498,23
MAHINDRA ,2017,1050000,2179,16
HYUNDAI,2017,310000,814,21.1
MARUTI ,2014,500000,1248,23.4
MARUTI ,2017,350000,998,23.95
HONDA ,2015,365000,1498,25.8
MITSUBISHI,2008,165000,1998,14.8
TATA,2007,100000,2956,14.6
MAHINDRA ,2007,240000,2523,13.6
MAHINDRA ,2019,925000,1497,17.3
FORD,2018,590000,1196,18.16
TATA,2013,525000,2179,13.7
TOYOTA ,2014,720000,2494,12.99
RENAULT ,2017,850000,1461,19.6
MAHINDRA ,2010,490000,2179,11.79
HONDA ,2013,325000,1498,25.8
HYUNDAI,2019,1200000,1582,22
MAHINDRA ,2012,450000,2523,15.96
TATA,2014,300000,1405,19.09
VOLKSWAGEN,2013,365000,1199,22.07
MERCEDES,2007,500000,1796,11.7
TOYOTA ,2014,900000,2494,12.99
HYUNDAI,2018,700000,1186,24
RENAULT ,2017,880000,1461,19.6
TOYOTA ,2014,700000,2494,12.99
MAHINDRA ,2009,380000,2179,12.05
TOYOTA ,2006,150000,1794,13.4
RENAULT ,2018,320000,999,23.01
RENAULT ,2015,550000,1461,20.45
BMW ,2016,3200000,1995,18.12
TOYOTA ,2013,750000,2494,12.99
MAHINDRA ,2017,645000,1493,18.49
MARUTI ,2015,300000,998,20.51
HYUNDAI,2016,580000,1396,21.19
HYUNDAI,2011,220000,1197,17
MAHINDRA ,2013,451000,2523,15.96
TATA,2018,850000,1198,17
MARUTI ,2011,300000,1248,19.3
FORD,2016,350000,1196,18.16
TOYOTA ,2016,1200000,2494,12.99
VOLKSWAGEN,2017,550000,1198,17
MARUTI ,2012,300000,1248,22.9
VOLKSWAGEN,2012,300000,1598,20.54
HYUNDAI,2012,350000,1396,23
HYUNDAI,2015,880000,1582,19.67
TATA,2012,250000,2956,15.3
HYUNDAI,2016,660000,1396,21.19
TATA,2015,450000,1193,17.57
VOLKSWAGEN,2012,400000,1598,19.7
MAHINDRA ,2019,1300000,2179,16.36
FORD,2013,229999,1399,20
CHEVROLET ,2010,140000,1199,18.6
MARUTI ,2012,195000,998,19
HYUNDAI,2015,500000,1197,17.19
TATA,2012,60000,624,25.4
TATA,2016,400000,1193,17.57
HYUNDAI,2014,400000,1197,18.6
MARUTI ,2018,380000,998,20.51
MARUTI ,2019,579000,1197,21.4
MAHINDRA ,2019,400000,1198,18.15
HYUNDAI,2012,270000,1197,20.36
MAHINDRA ,2014,500000,2523,15.96
TATA,2017,475000,1199,23.84
NISSAN ,2018,850000,1461,19.87
MAHINDRA ,2009,475000,2179,12.05
MARUTI ,2012,370000,1248,19.3
HYUNDAI,2010,187000,1086,19.81
HYUNDAI,2008,195000,1197,20.36
TATA,2014,459999,2179,13.93
TOYOTA ,2004,135000,1794,13.4
MARUTI ,2017,850000,1248,24.52
HYUNDAI,2018,500000,1086,20.3
MARUTI ,2016,385000,998,20.51
HYUNDAI,2006,135000,1493,16.8
MARUTI ,2008,120000,796,19.7
HONDA ,2006,200000,2354,11.9
TATA,2007,200000,2956,13.93
MARUTI ,2016,700000,1373,20.73
TATA,2013,290000,1396,23.57
MARUTI ,2017,725000,1248,28.4
TATA,2008,200000,1948,12.2
MARUTI ,2014,155000,796,16.8
HONDA ,2019,690000,1198,17.8
AUDI,2018,3975000,1968,17.01
LEXUS ,2019,5150000,2487,22.37
JAGUAR ,2017,3200000,1999,19.33
JEEP,2017,4100000,3604,9.5
TOYOTA ,2016,2000000,2494,19.16
HONDA ,2016,550000,1199,18.2
TOYOTA ,2013,750000,2494,12.99
BMW ,2019,5400000,1995,16.78
BMW ,2019,5500000,1995,16.78
HONDA ,2019,779000,1199,19
VOLVO ,2018,2475000,1984,16.8
MERCEDES,2019,5200000,1991,15
LAND ROVE,2019,4500000,1999,12.83
MERCEDES,2017,6000000,2987,13.5
BMW ,2018,4000000,1995,22.48
HYUNDAI,2019,1125000,998,18.15
AUDI,2016,1898999,1968,18.25
HONDA ,2017,1650000,2354,12
MARUTI ,2011,280000,1197,18.6
TATA,2019,450000,1199,20.3
MARUTI ,2006,135000,1298,15.9
MAHINDRA ,2014,650000,2179,15.1
MARUTI ,2020,650000,1197,21.01
MARUTI ,2018,750000,1248,28.09
MARUTI ,2010,150000,796,19.7
MAHINDRA ,2017,500000,1198,25.32
HYUNDAI,2013,425000,1582,22.32
HYUNDAI,2010,260000,1197,20.36
VOLKSWAGEN,2014,400000,1498,20.14
HYUNDAI,2017,575000,1396,22.54
HYUNDAI,2008,175000,1086,0
VOLKSWAGEN,2012,400000,1598,19.7
MAHINDRA ,2011,350000,2523,13.6
MARUTI ,2015,484999,1248,25.2
MARUTI ,2015,484999,1248,25.2
VOLKSWAGEN,2013,350000,1498,20.14
TOYOTA ,2014,1400000,2982,12.55
MARUTI ,2012,250000,1248,19.3
MARUTI ,2017,655000,1248,28.4
HONDA ,2016,500000,1498,27.3
CHEVROLET ,2016,300000,1199,18.6
FORD,2018,650000,1498,25.83
MARUTI ,2014,300000,1197,20.52
HONDA ,2016,475000,1199,18.7
TATA,2017,450000,1199,23.84
MARUTI ,2019,754000,1248,28.4
HYUNDAI,2013,300000,1197,20.36
HYUNDAI,2014,250000,814,21.1
MARUTI ,2018,725000,1248,28.4
MARUTI ,2008,95000,796,19.7
HYUNDAI,2018,475000,1086,20.3
TATA,2014,575000,2179,14
TATA,2016,350000,1199,23.84
MAHINDRA ,2013,330000,2523,15.96
MARUTI ,2016,482000,1197,20.4
FORD,2017,625000,1498,22.77
TATA,2017,380000,1199,23.84
CHEVROLET ,2016,310000,1199,18.6
MARUTI ,2009,280000,1298,17.5
RENAULT ,2018,900000,1498,14.99
MARUTI ,2010,250000,1061,18.9
HYUNDAI,2017,750000,1591,17.01
RENAULT ,2019,420000,999,23.01
HONDA ,2019,670000,1199,19.5
HYUNDAI,2016,420000,1086,19.81
TOYOTA ,2016,1800000,2393,13.68
HONDA ,2018,900000,1199,17.5
MAHINDRA ,2015,1200000,2179,15.1
MAHINDRA ,2003,195000,2179,10.5
HYUNDAI,2007,185000,1493,16.8
HYUNDAI,2008,185000,1086,19.81
MAHINDRA ,2018,1525000,2179,15.1
MARUTI ,2006,215000,1298,16.1
MARUTI ,2015,210000,796,22.74
TOYOTA ,2016,1700000,2393,13.68
TOYOTA ,2009,530000,2494,12.8
HONDA ,2015,800000,1497,17.4
MARUTI ,2014,570000,1248,25.2
MARUTI ,2012,350000,1248,21.5
HYUNDAI,2011,350000,1396,21.9
MAHINDRA ,2018,750000,1493,16.5
MARUTI ,2011,160000,1196,15.37
TATA,2010,150000,1405,15.7
HYUNDAI,2019,562000,1197,18.9
HYUNDAI,2012,290000,1197,20.36
MAHINDRA ,2014,600000,2179,15.1
HYUNDAI,2015,401000,1120,24.4
MARUTI ,2019,750000,1197,21.21
MAHINDRA ,2007,240000,2523,13.6
MARUTI ,2012,229999,998,20.92
MAHINDRA ,2013,500000,2523,15.96
MARUTI ,2010,350000,1298,11.96
DATSUN ,2018,217000,799,22.7
NISSAN ,2018,670000,1461,22.71
MARUTI ,2011,225000,998,20.92
MARUTI ,2020,737000,1462,18.76
MARUTI ,2014,300000,998,23.1
TATA,2008,85000,1405,17
HYUNDAI,2010,195000,1493,16.2
HONDA ,2017,675000,1498,25.5
MITSUBISHI,1999,150000,1998,14.8
TATA,2010,290000,1193,15.64
MARUTI ,2018,889000,1248,28.09
VOLKSWAGEN,2016,400000,1198,17
RENAULT ,2018,390000,799,25.17
JEEP,2017,1550000,1956,17.1
HYUNDAI,2014,600000,1582,22.32
HYUNDAI,2018,800000,1197,17.4
MARUTI ,2013,600000,1248,20.77
HYUNDAI,2015,795000,1591,17.01
HYUNDAI,2016,735000,1396,22.54
SKODA ,2005,250000,1896,16.4
RENAULT ,2018,400000,999,24.04
MAHINDRA ,2014,395000,2489,14
HYUNDAI,2005,130000,1493,13.1
RENAULT ,2015,600000,1461,21.04
HYUNDAI,2016,720000,1396,21.19
HONDA ,2011,450000,1497,16.8
HYUNDAI,2010,220000,1493,16.2
HYUNDAI,2014,545000,1582,22.32
VOLKSWAGEN,2011,370000,1598,20.54
MAHINDRA ,2010,450000,2523,13.6
HYUNDAI,2018,750000,1197,17.4
MAHINDRA ,2015,1100000,2179,15.4
MARUTI ,2019,711000,1197,21.4
MARUTI ,2016,285000,998,23.95
MARUTI ,2020,749000,1197,21.01
RENAULT ,2016,550000,1461,19.64
MARUTI ,2010,300000,1248,19.3
MARUTI ,2017,625000,1248,27.39
HYUNDAI,2017,650000,1197,17.19
HYUNDAI,2014,575000,1582,22.32
MARUTI ,2016,631000,1248,26.59
HYUNDAI,2010,220000,1493,16.2
TATA,2017,600000,1199,20.3
FORD,2012,390000,1498,23.5
MAHINDRA ,2007,375000,2609,12.7
HYUNDAI,2010,340000,1396,23
TATA,2019,670000,1047,27.28
MARUTI ,2014,530000,1248,23.4
MARUTI ,2015,350000,998,23.95
MARUTI ,2014,415000,998,21.63
MARUTI ,2014,700000,1498,24.2
BMW ,2012,925000,1998,19.62
RENAULT ,2017,375000,999,22
MARUTI ,2015,575000,1197,19.1
HYUNDAI,2013,425000,1197,17
FORD,2011,245000,1196,18.16
HYUNDAI,2015,540000,1497,17.7
MERCEDES,2011,1000000,2143,14.94
HYUNDAI,2013,291000,1197,20.36
MARUTI ,2017,600000,1197,21.4
HYUNDAI,2012,355000,1497,17.7
HYUNDAI,2010,225000,1197,20.36
CHEVROLET ,2013,350000,1399,13.7
MARUTI ,2012,200000,796,24.7
HYUNDAI,2012,434999,1497,17.7
HYUNDAI,2014,440000,1197,17
MARUTI ,2013,390000,1248,21.1
MARUTI ,1997,50000,796,16.1
MARUTI ,2012,450000,1197,17.5
MARUTI ,2009,125000,796,19.7
MAHINDRA ,2014,999000,2179,15.4
TATA,2005,225000,1948,12.3
MARUTI ,2010,85000,796,19.7
HYUNDAI,2012,150000,814,21.1
RENAULT ,2014,500000,1461,19.01
HYUNDAI,2011,220000,1197,20.36
MAHINDRA ,2014,999000,2179,15.4
HYUNDAI,2017,957000,1396,21.38
TOYOTA ,2006,1050000,2494,12.8
DATSUN ,2018,320000,999,22.5
MARUTI ,2016,300000,998,23.95
MARUTI ,2010,270000,1248,17.8
HYUNDAI,2011,170000,1495,16.36
CHEVROLET ,2010,270000,1991,18.3
CHEVROLET ,2013,140000,1199,18.6
HYUNDAI,2010,170000,1197,20.36
MAHINDRA ,2019,1450000,1497,17.3
MAHINDRA ,2019,1200000,1497,20
HYUNDAI,2019,834000,1396,22.54
TATA,2017,450000,1047,27.28
VOLKSWAGEN,2014,575000,1498,20.14
MARUTI ,2019,900000,1248,28.4
SKODA ,2011,325000,1199,20.86
VOLKSWAGEN,2012,400000,1598,20.54
HYUNDAI,2017,250000,998,20.3
CHEVROLET ,2010,225000,1598,12.9
FORD,2012,300000,1388,18.6
FIAT,2015,459999,1248,20.5
FORD,2016,825000,1498,22.77
TATA,2012,150000,1248,18.4
MARUTI ,2016,710000,1248,27.39
MARUTI ,2016,425000,1248,23.2
MARUTI ,2007,45000,796,16.1
MAHINDRA ,2011,380000,2523,13.6
MARUTI ,2009,240000,1248,21.1
HYUNDAI,2016,1150000,1582,19.67
RENAULT ,2013,520000,1461,19.64
MARUTI ,2016,675000,1248,26.59
TATA,2009,250000,2179,11.57
HYUNDAI,2005,200000,1493,13.1
MARUTI ,2016,380000,998,20.51
MARUTI ,2005,40000,796,16.1
VOLKSWAGEN,2014,575000,1598,20.54
MARUTI ,2010,300000,1248,17.8
TATA,2018,450000,1047,27.28
MARUTI ,2003,45000,796,16.1
TOYOTA ,2010,950000,2494,12.8
MARUTI ,2017,745000,1248,28.4
HYUNDAI,2016,509999,1120,24.4
HYUNDAI,2009,142000,1197,20.36
MARUTI ,2009,185000,998,19
FIAT,2012,300000,1248,20.4
HONDA ,2007,210000,1497,17.7
HYUNDAI,2008,260000,1599,13.9
MARUTI ,2013,430000,1248,23.4
MAHINDRA ,2013,600000,2179,12.05
FORD,2010,400000,1196,15.6
HYUNDAI,2012,400000,1396,24.8
MARUTI ,2017,669000,1248,28.4
HYUNDAI,2019,509999,1197,20.14
HYUNDAI,2016,616000,1396,22.54
MAHINDRA ,2013,530000,2179,12.05
HYUNDAI,2010,190000,1493,16.8
HONDA ,2015,700000,1498,25.1
TATA,2012,250000,2179,14
HYUNDAI,2014,225000,1197,20.36
HYUNDAI,2017,470000,1197,18.9
MARUTI ,2019,900000,1248,24.3
CHEVROLET ,2013,170000,936,25.44
TATA,2013,140000,1396,19.09
CHEVROLET ,2011,95000,995,16
MARUTI ,2016,280000,1197,18.5
MAHINDRA ,2012,470000,2179,12.05
HYUNDAI,2011,129000,814,21.1
CHEVROLET ,2012,165000,936,25.44
HYUNDAI,2016,600000,1197,17.19
MARUTI ,2012,260000,998,18.9
MARUTI ,2005,70000,998,18.9
HYUNDAI,2015,515000,1197,18.6
FORD,2012,225000,1399,20
MARUTI ,2011,270000,1248,19.3
TATA,2011,225000,2179,13.93
HYUNDAI,2012,459999,1582,22.32
MARUTI ,2009,115999,796,19.7
SKODA ,2013,475000,1498,21.14
MERCEDES,2013,1925000,2148,10
TATA,2011,165000,1396,25
MARUTI ,2015,550000,1248,28.4
MARUTI ,2017,861000,1248,24.3
FORD,2019,1050000,1498,23
SKODA ,2018,3251000,1968,16.25
HYUNDAI,2017,750000,1396,22.54
MARUTI ,2018,730000,1197,22
SKODA ,2017,860000,1498,21.66
HONDA ,2017,940000,1498,21.9
MAHINDRA ,2019,1075000,1497,17.3
MARUTI ,2016,775000,1248,23.65
MARUTI ,2013,411000,1197,22
TOYOTA ,2012,911000,2494,12.8
VOLKSWAGEN,2016,540000,1498,20.14
SKODA ,2016,660000,1498,21.66
MARUTI ,2018,875000,1248,24.52
MARUTI ,2015,411000,998,23.1
MARUTI ,2016,635000,1248,27.39
MARUTI ,2012,350000,1248,22.9
MAHINDRA ,2018,800000,1493,18.49
MARUTI ,2015,180000,796,16.8
JAGUAR ,2014,2000000,2993,14.74
HONDA ,2014,490000,1498,24.2
MARUTI ,2010,180000,998,19
NISSAN ,2013,310000,1198,19.34
CHEVROLET ,2014,450000,1248,18.2
MAHINDRA ,2017,500000,1198,25.32
HYUNDAI,2010,245000,1493,16.2
VOLKSWAGEN,2011,275000,1598,20.54
HONDA ,2006,200000,1497,17.7
MAHINDRA ,2017,1500000,2179,16
NISSAN ,2012,229999,1461,23.08
VOLKSWAGEN,2011,280000,1598,20.54
MARUTI ,2009,125000,1061,18.9
MARUTI ,2015,600000,1248,25.2
HONDA ,2018,600000,1199,18.2
HONDA ,2016,411000,1198,18.5
MARUTI ,2010,150000,1196,15.37
MARUTI ,2015,630000,1248,26.21
AUDI,2013,1200000,1968,17.11
MARUTI ,2019,700000,1197,22
MAHINDRA ,2010,250000,2498,14
CHEVROLET ,2016,535000,1248,18.2
MAHINDRA ,2016,600000,1493,18.49
HYUNDAI,2003,145000,1493,13.1
FORD,2015,400000,1498,25.83
MARUTI ,2015,600000,1248,26.59
MARUTI ,2018,459999,998,21.63
HYUNDAI,2018,800000,1396,22.54
TOYOTA ,2012,800000,2494,12.8
RENAULT ,2013,290000,1461,23.08
MARUTI ,2018,671000,1248,28.4
TATA,2012,140000,1396,19.09
MARUTI ,2011,141000,796,19.7
MARUTI ,2009,125000,796,19.7
TATA,2013,150000,1405,19.4
MARUTI ,2007,125000,1061,18.9
HYUNDAI,2018,600000,1197,18.9
HYUNDAI,2017,700000,1396,22.54
HYUNDAI,2017,700000,1396,22.54
MARUTI ,2017,740000,1248,28.4
TATA,2011,140000,1405,17
HYUNDAI,2018,1150000,1582,22
SKODA ,2007,300000,1896,18.7
TOYOTA ,2011,300000,1496,17.6
RENAULT ,2015,530000,1461,21.64
HYUNDAI,2017,530000,1186,24
HYUNDAI,2011,210000,1086,17.92
MARUTI ,2007,130000,796,19.7
VOLKSWAGEN,2008,585000,1968,14.3
HYUNDAI,2011,270000,1396,21.9
HYUNDAI,2013,375000,1197,20.36
MAHINDRA ,2014,725000,2179,15.1
HYUNDAI,2007,180000,1493,18.1
MARUTI ,2014,425000,1248,23.2
FORD,2018,900000,1498,23
TATA,2017,570000,2956,14.07
TATA,2017,290000,1396,25
FORD,2011,229999,1399,20
FORD,2012,300000,1399,20
MARUTI ,2010,220000,1248,21.1
CHEVROLET ,2011,409999,1991,18.3
CHEVROLET ,2013,355000,1248,18.2
RENAULT ,2013,695000,1461,19.01
MARUTI ,2010,320000,1248,19.3
MAHINDRA ,2017,710000,1493,18.49
TATA,2004,85000,1405,16.8
CHEVROLET ,2010,409999,1994,12.2
VOLKSWAGEN,2015,550000,1498,20.14
MARUTI ,2007,215000,1298,16.1
HYUNDAI,2006,110000,1599,14.4
HONDA ,2007,170000,1497,17.7
TATA,2018,850000,1198,17
HYUNDAI,2010,350000,1396,23
TATA,2015,250000,1248,22.3
FORD,2015,433000,1498,25.83
TOYOTA ,2010,1200000,2982,11.5
HYUNDAI,2015,300000,814,21.1
MARUTI ,1998,70000,993,17.3
MAHINDRA ,2017,760000,2523,15.96
HYUNDAI,2014,250000,814,21.1
HYUNDAI,2013,187000,1086,17.92
JAGUAR ,2017,2711000,1999,13.6
LEXUS ,2019,5150000,2487,22.37
JAGUAR ,2017,3200000,1999,19.33
TATA,2015,503000,2179,14.1
VOLVO ,2019,3800000,1969,18
TOYOTA ,2016,2000000,2494,19.16
MARUTI ,2013,225000,998,21.79
MARUTI ,2018,740000,1248,27.39
HONDA ,2016,550000,1199,18.2
TOYOTA ,2013,750000,2494,12.99
MARUTI ,2019,650000,1197,22
TOYOTA ,2017,625000,1496,16.78
MARUTI ,2018,600000,1197,22
HYUNDAI,2017,450000,1186,24
BMW ,2019,5400000,1995,16.78
BMW ,2019,5500000,1995,16.78
HONDA ,2019,779000,1199,19
SKODA ,2016,645000,1598,14.3
VOLVO ,2018,2475000,1984,16.8
MARUTI ,2013,335000,1248,22.9
MARUTI ,2016,488000,1197,20.85
MARUTI ,2008,111000,1586,15.6
MARUTI ,2015,600000,1248,26.21
MARUTI ,2020,570000,1197,21.21
HYUNDAI,2007,110000,1086,17.8
MARUTI ,2014,434999,1197,18.6
HYUNDAI,2014,229999,814,21.1
NISSAN ,2014,490000,1461,20.45
MARUTI ,2011,300000,1298,17.5
CHEVROLET ,2017,350000,1199,17.8
HONDA ,2019,580000,1199,17.5
TATA,2017,385000,1396,25
HYUNDAI,2019,434999,1086,20.3
TOYOTA ,2018,3200000,2755,14.24
HYUNDAI,2015,495000,1197,18.6
HYUNDAI,2016,575000,1396,22.54
TATA,2013,200000,1405,19.09
MAHINDRA ,2012,140000,1461,21.03
FORD,2012,300000,1399,17.8
CHEVROLET ,2015,350000,1199,18.2
TATA,2015,250000,1405,19.09
TATA,2013,280000,1248,21.02
HYUNDAI,2017,600000,1197,20.14
HYUNDAI,2015,700000,1591,17.01
HONDA ,2014,560000,1498,26
RENAULT ,2017,880000,1461,19.98
MAHINDRA ,2005,250000,2523,13.6
MAHINDRA ,2016,550000,2523,15.96
HYUNDAI,2018,530000,1186,25.4
MAHINDRA ,2013,750000,2179,15.1
MARUTI ,2017,310000,796,24.7
MARUTI ,2014,620000,1248,20.77
MARUTI ,2013,400000,1248,22.9
TATA,2008,67000,1396,17.2
FORD,2015,480000,1498,25.83
MARUTI ,2008,110000,796,19.7
DATSUN ,2018,475000,1198,20.62
MARUTI ,2018,300000,796,24.7
MARUTI ,2007,100000,796,19.7
TATA,2011,70000,1405,17
FORD,2017,900000,1498,22.77
TOYOTA ,2017,650000,1364,23.59
MARUTI ,2000,50000,993,17.3
HYUNDAI,2016,550000,1197,18.9
RENAULT ,2013,475000,1461,20.46
HYUNDAI,2019,425000,1086,20.3
MARUTI ,2017,900000,1248,28.09
HYUNDAI,2015,516000,1197,18.6
TATA,2011,150000,1172,16.5
MARUTI ,2016,400000,998,20.51
MAHINDRA ,2016,800000,2179,15.4
HYUNDAI,2007,165000,1086,17.8
NISSAN ,2015,1000000,1461,20.45
MARUTI ,2015,440000,1248,26.59
HYUNDAI,2011,390000,1582,22.32
FORD,2008,136000,1388,16.6
MARUTI ,2013,475000,1248,23.4
FORD,2016,515000,1498,25.83
TATA,2012,175000,1405,15.42
MARUTI ,2012,380000,1248,21.5
MARUTI ,2018,535000,1197,20.89
HYUNDAI,2011,215000,1197,20.36
MARUTI ,1997,70000,993,17.3
HYUNDAI,2017,445000,1197,18.9
MARUTI ,2015,335000,998,20.51
MAHINDRA ,2015,600000,2523,15.96
MARUTI ,2014,300000,1196,15.37
TATA,2015,110000,624,25.4
MARUTI ,2014,240000,998,23.95
TATA,2016,300000,1199,23.84
BMW ,2010,2000000,2993,14.49
TATA,2007,50000,1396,17.2
CHEVROLET ,2009,295000,2499,14.8
MAHINDRA ,2006,310000,2179,10.5
MARUTI ,1997,29999,796,16.1
HONDA ,2016,925000,1497,17.8
MARUTI ,2016,640000,1248,24.3
MARUTI ,2012,350000,1197,17.5
MARUTI ,2013,385000,1197,19.1
MARUTI ,2013,409999,1248,23.4
MAHINDRA ,2016,1300000,2179,16
FORD,2009,210000,1596,15.3
MAHINDRA ,2007,300000,2179,10.5
MAHINDRA ,2008,450000,2609,10.5
FORD,2011,170000,1399,20
HONDA ,2014,650000,1498,25.1
MARUTI ,1997,125000,1298,15.9
MARUTI ,2012,145000,796,19.7
VOLKSWAGEN,2018,681000,1498,20.14
HONDA ,2015,635000,1498,25.1
MARUTI ,2010,140000,796,19.7
HONDA ,2016,750000,1498,26
HONDA ,2015,611000,1498,26
MARUTI ,2007,110000,796,19.7
MARUTI ,2006,100000,1061,16
TATA,2014,225000,1248,22.3
HYUNDAI,2010,250000,1493,16.2
MAHINDRA ,2011,385000,2523,14
MARUTI ,2012,135000,796,19.7
MARUTI ,2006,65000,796,19.7
MARUTI ,2016,260000,998,23.95
MARUTI ,2014,465000,1248,23.4
MAHINDRA ,2017,430000,1198,18.15
HYUNDAI,2009,200000,1197,17
CHEVROLET ,2011,125000,1199,18.6
MARUTI ,2001,45000,796,16.1
CHEVROLET ,2012,124000,1199,18.6
TATA,2007,80000,1193,15.3
MARUTI ,2019,1050000,1248,25.47
CHEVROLET ,2015,200000,1199,18.2
MAHINDRA ,2015,1100000,2179,16
MAHINDRA ,2014,750000,2179,15.1
TATA,2016,425000,1199,23.84
MARUTI ,2016,300000,796,24.7
MARUTI ,2019,1200000,1248,25.47
HONDA ,2009,240000,1799,13.5
MAHINDRA ,2016,450000,1198,25.32
MARUTI ,2006,80000,998,18.9
MAHINDRA ,2013,500000,2523,15.96
CHEVROLET ,2013,295000,1248,22.1
TATA,2008,100000,1396,19.09
HYUNDAI,2013,700000,1582,22.32
FORD,2011,180000,1399,20
MAHINDRA ,2012,225000,1461,20.8
HYUNDAI,2017,310000,814,21.1
HONDA ,2015,625000,1498,26
HYUNDAI,2013,245000,1086,19.81
MARUTI ,2010,160000,998,19
HYUNDAI,2014,250000,814,21.1
HONDA ,2014,450000,1498,25.8
TATA,2007,85000,1396,17.2
TOYOTA ,2018,1938000,2393,13.68
HYUNDAI,2016,550000,1197,18.6
FORD,2015,551000,1498,22.77
HYUNDAI,2019,500000,1197,20.14
HONDA ,2018,585000,1198,17.8
HYUNDAI,2013,172000,1495,16.36
HYUNDAI,2012,360000,1582,22.32
TATA,2017,350000,1047,27.28
FORD,2018,700000,1498,23
MARUTI ,2011,148000,796,19.7
SKODA ,2007,110000,1896,18.7
MARUTI ,2015,450000,1248,25.2
CHEVROLET ,2009,260000,1991,11.5
HYUNDAI,2011,200000,1197,20.36
MAHINDRA ,2013,550000,2179,12.05
MARUTI ,2013,245000,1248,23.2
HYUNDAI,2013,615000,1582,22.7
SKODA ,2013,600000,1968,17.2
VOLKSWAGEN,2010,300000,1798,14.3
FORD,2016,400000,1498,25.83
HYUNDAI,2017,1000000,1582,17.01
HYUNDAI,2012,525000,2359,13.44
FIAT,2013,300000,1248,20.3
FIAT,2011,220000,1248,20.3
MAHINDRA ,2015,850000,2179,16
HONDA ,2011,500000,1497,17
HYUNDAI,2003,59000,1495,13.2
MARUTI ,2011,130000,796,19.7
VOLKSWAGEN,2016,375000,1199,16.2
VOLKSWAGEN,2011,220000,1199,22.07
TOYOTA ,2013,625000,2494,12.99
MARUTI ,2013,295000,1248,23.2
TATA,2010,235000,1948,14
HYUNDAI,2012,500000,2359,13.44
MARUTI ,2017,509999,1197,22
HYUNDAI,2016,370000,1197,18.9
MAHINDRA ,2012,300000,1493,17.21
HYUNDAI,2015,350000,1086,19.81
RENAULT ,2018,395000,999,23.01
TOYOTA ,2015,850000,2494,12.99
TOYOTA ,2015,1150000,2494,12.99
JAGUAR ,2016,3500000,2993,14.74
VOLKSWAGEN,2012,280000,1598,20.54
MAHINDRA ,2018,775000,1493,18.49
HYUNDAI,2012,420000,1582,22.32
HONDA ,2010,310000,1497,17
JEEP,2017,1550000,1956,17.1
FIAT,2015,375000,1248,20.4
HYUNDAI,2015,500000,1197,18.9
